job_id,snapshot_date,company_id,company_name,company_website,careers_url,job_title,job_url,location,city,state,country,remote,salary_min,salary_max,department,category,date_found,last_seen_at,source_url,discovery_method,job_confidence_score,status
0fdb5452fafe,2026-08-13,a3c0ab6694be,Bluefors Inc.,https://bluefors.com/,https://careers.bluefors.com/jobs,Production Control Coordinator,https://careers.bluefors.com/jobs/7694531-production-control-coordinator,"Syracuse, NY, United States",Syracuse,NY,United States,Not specified,,,,Core Space,2026-08-13,2026-08-13,https://careers.bluefors.com/jobs,linked_page,4,success_after_fallback
da03c9b935ec,2026-08-13,a3c0ab6694be,Bluefors Inc.,https://bluefors.com/,https://careers.bluefors.com/jobs,Cryo Engineer,https://careers.bluefors.com/jobs/7677576-cryo-engineer,Hybrid,,,,Hybrid,,,,Core Space,2026-08-13,2026-08-13,https://careers.bluefors.com/jobs,linked_page,4,success_after_fallback
a414449d1e04,2026-08-13,a3c0ab6694be,Bluefors Inc.,https://bluefors.com/,https://careers.bluefors.com/jobs,Technical Sales Lead,https://careers.bluefors.com/jobs/7618377-technical-sales-lead,"Syracuse, NY, United States",Syracuse,NY,United States,Remote,,,,Core Space,2026-08-13,2026-08-13,https://careers.bluefors.com/jobs,linked_page,4,success_after_fallback
1a3ad1837653,2026-08-13,0c237be7f93d,Applied Visions,https://www.avi.com/,https://app.trinethire.com/companies/1321-the-applied-visions-companies-applied-visions-software-design-solutions/jobs,Electrical Engineer,https://app.trinethire.com/companies/1321-applied-visions-software-design-solutions/jobs/121839-electrical-engineer,"Clifton Park, NY, United States",Clifton Park,NY,United States,Not specified,,,,Aerospace,2026-08-13,2026-08-13,https://app.trinethire.com/companies/1321-the-applied-visions-companies-applied-visions-software-design-solutions/jobs,linked_page,4,success_after_fallback
cb371e86cd3d,2026-08-13,0c237be7f93d,Applied Visions,https://www.avi.com/,https://app.trinethire.com/companies/1321-the-applied-visions-companies-applied-visions-software-design-solutions/jobs,Director of Engineering,https://app.trinethire.com/companies/1321-applied-visions-software-design-solutions/jobs/118815-director-of-engineering,"Clifton Park, NY, United States",Clifton Park,NY,United States,Not specified,,,,Aerospace,2026-08-13,2026-08-13,https://app.trinethire.com/companies/1321-the-applied-visions-companies-applied-visions-software-design-solutions/jobs,linked_page,4,success_after_fallback
61417aaf893b,2026-08-13,0c237be7f93d,Applied Visions,https://www.avi.com/,https://app.trinethire.com/companies/1321-the-applied-visions-companies-applied-visions-software-design-solutions/jobs,Director of Product Management,https://app.trinethire.com/companies/1321-applied-visions-software-design-solutions/jobs/120485-director-of-product-management,"Clifton Park, NY, United States",Clifton Park,NY,United States,Not specified,,,,Aerospace,2026-08-13,2026-08-13,https://app.trinethire.com/companies/1321-the-applied-visions-companies-applied-visions-software-design-solutions/jobs,linked_page,4,success_after_fallback
0ac45e64ecd0,2026-08-13,0c237be7f93d,Applied Visions,https://www.avi.com/,https://app.trinethire.com/companies/1321-the-applied-visions-companies-applied-visions-software-design-solutions/jobs,Applied Visions Software Design Solutions,https://app.trinethire.com/companies/1321-applied-visions-software-design-solutions/jobs/120013-machinist-prototype-machining-3-month-contract,"Clifton Park, NY, United States",Clifton Park,NY,United States,Not specified,,,,Aerospace,2026-08-13,2026-08-13,https://app.trinethire.com/companies/1321-the-applied-visions-companies-applied-visions-software-design-solutions/jobs,linked_page,4,success_after_fallback
873a8c5d3c48,2026-08-13,405cf37b5e7d,Arkwin Industries,https://www.arkwin.com/,https://www.arkwin.com/job/senior-design-engineer-3,Senior Design Engineer,https://www.arkwin.com/job/senior-design-engineer-3,"Bethpage, NY",Bethpage,NY,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://www.arkwin.com/job/senior-design-engineer-3,linked_page,3,success_after_fallback
973ecca02f98,2026-08-13,405cf37b5e7d,Arkwin Industries,https://www.arkwin.com/,https://www.arkwin.com/job/quality-engineer-2,Quality Engineer,https://www.arkwin.com/job/quality-engineer-2,"Bethpage, NY",Bethpage,NY,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://www.arkwin.com/job/quality-engineer-2,linked_page,3,success_after_fallback
27443147dc30,2026-08-13,405cf37b5e7d,Arkwin Industries,https://www.arkwin.com/,https://www.arkwin.com/job/business-development-manager,Business Development Manager,https://www.arkwin.com/job/business-development-manager,"Bethpage, NY",Bethpage,NY,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://www.arkwin.com/job/business-development-manager,linked_page,3,success_after_fallback
f398e8e870ff,2026-08-13,405cf37b5e7d,Arkwin Industries,https://www.arkwin.com/,https://www.arkwin.com/job/business-unit-manager-4,Business Unit Manager,https://www.arkwin.com/job/business-unit-manager-4,"Bethpage, NY",Bethpage,NY,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://www.arkwin.com/job/business-unit-manager-4,linked_page,3,success_after_fallback
8dda5fe97d2c,2026-08-13,405cf37b5e7d,Arkwin Industries,https://www.arkwin.com/,https://www.arkwin.com/job/customer-account-manager-9,Customer Account Manager,https://www.arkwin.com/job/customer-account-manager-9,"Bethpage, NY",Bethpage,NY,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://www.arkwin.com/job/customer-account-manager-9,linked_page,3,success_after_fallback
d40041ddf531,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Engineering Software SME,https://asrinternationalcorp.applytojob.com/apply/jobs/details/7cl66F20tz,"Ft. Eustis, VA",Ft. Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
b9bbb0816403,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Logistics Specialist – Journeyman,https://asrinternationalcorp.applytojob.com/apply/jobs/details/kn9jvj2Vt1,"Ft. Eustis, VA",Ft. Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
738351963ef9,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Logistics Specialist – Junior,https://asrinternationalcorp.applytojob.com/apply/jobs/details/RnlxX5lYlr,"Ft. Eustis, VA",Ft. Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
8ad2f4458771,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Logistics Specialist – Senior,https://asrinternationalcorp.applytojob.com/apply/jobs/details/UW8QjAU536,"Ft. Eustis, VA",Ft. Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
778e8d015845,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Project Management Support Analyst – Journeyman (Technology Transfer Emphasis),https://asrinternationalcorp.applytojob.com/apply/jobs/details/o4NNvb5vRq,"Ft. Eustis, VA",Ft. Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
de843168e0ac,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Project Management Support Analyst – Senior (Technology Transfer Emphasis),https://asrinternationalcorp.applytojob.com/apply/jobs/details/jREvUFGFhX,"Ft. Eustis, VA",Ft. Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
2113fff94821,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Quality Engineer – Senior,https://asrinternationalcorp.applytojob.com/apply/jobs/details/O1TtOTGlaz,"Ft. Eustis, VA",Ft. Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
121319b01f47,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Electrical Engineer – Junior,https://asrinternationalcorp.applytojob.com/apply/jobs/details/aDllzO81dD,"Ft. Eustis, VA",Ft. Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
0f6918bc97ee,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Mission Systems Engineer – Journeyman,https://asrinternationalcorp.applytojob.com/apply/jobs/details/c4WGmOl18t,"FT Eustis, VA",FT Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
7cd37766f751,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Mission Systems Engineer – Junior,https://asrinternationalcorp.applytojob.com/apply/jobs/details/rKANd8gdHt,"Ft Eustis, VA",Ft Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
78ae81bbeb08,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Mission Systems Engineer – Senior,https://asrinternationalcorp.applytojob.com/apply/jobs/details/TCsNE28jd7,"Ft Eustis, VA",Ft Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
1047fcdc3220,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Software/Instrumentation Engineer – Journeyman,https://asrinternationalcorp.applytojob.com/apply/jobs/details/n3WhMold06,"Ft. Eustis, VA",Ft. Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
1efc710f1259,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Software/Instrumentation Engineer – Junior,https://asrinternationalcorp.applytojob.com/apply/jobs/details/nknm2W31uu,"Ft Eustis, VA",Ft Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
b28cd5fe2d36,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Software/Instrumentation Engineer – Senior,https://asrinternationalcorp.applytojob.com/apply/jobs/details/svW7hSQDRk,"Ft. Eustis, VA",Ft. Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
818087ebde73,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Aerospace/Mechanical Engineer – Journeyman,https://asrinternationalcorp.applytojob.com/apply/jobs/details/yyuvydAEY1,"Ft. Eustis, VA",Ft. Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
642e8a10e2d8,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Aerospace/Mechanical Engineer – Junior,https://asrinternationalcorp.applytojob.com/apply/jobs/details/UrrjCrNq7R,"Fort Eustis, VA",Fort Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
794e5fd2ee98,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Aerospace/Mechanical Engineer – Senior,https://asrinternationalcorp.applytojob.com/apply/jobs/details/SIuDj4Vi9e,"Ft Eustis, VA",Ft Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
bb6af9664be0,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Electrical Designer - Junior,https://asrinternationalcorp.applytojob.com/apply/jobs/details/qB5bNh92Dr,"Ft Eustis, VA",Ft Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
e9109639218f,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Electrical Designer – Journeyman,https://asrinternationalcorp.applytojob.com/apply/jobs/details/lepUyRrPLf,"Ft Eustis, VA",Ft Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
f65fd95fd4c9,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Electrical Designer – Senior,https://asrinternationalcorp.applytojob.com/apply/jobs/details/C7OvYF6zxZ,"Ft Eustis, VA",Ft Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
da2c0b099916,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Electrical Engineer – Journeyman,https://asrinternationalcorp.applytojob.com/apply/jobs/details/axPdvRIt75,"Ft. Eustis, VA",Ft. Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
dcb7ff9815ca,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Electrical Engineer – Senior,https://asrinternationalcorp.applytojob.com/apply/jobs/details/Cf3Kt3viKM,"Ft. Eustis, VA",Ft. Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
ebe6ac490fcc,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Mechanical Designer - Junior,https://asrinternationalcorp.applytojob.com/apply/jobs/details/dzBEvbE5Y2,"Ft. Eustis, VA",Ft. Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
f591753ac2da,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Mechanical Designer – Journeyman,https://asrinternationalcorp.applytojob.com/apply/jobs/details/QE5UebMfWm,"Ft. Eustis, VA",Ft. Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
9915d007e5a1,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Mechanical Designer – Senior,https://asrinternationalcorp.applytojob.com/apply/jobs/details/VAAYzb2jz6,"Ft. Eustis, VA",Ft. Eustis,VA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
2a8047149c99,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Contract Specialist,https://asrinternationalcorp.applytojob.com/apply/jobs/details/YSn0TWrPnJ,"Laughlin, TX",Laughlin,TX,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
a290883f801e,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Program Manager,https://asrinternationalcorp.applytojob.com/apply/jobs/details/HIXijGcJBv,"Laughlin, TX",Laughlin,TX,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
1af5e2dd5580,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Warehouse Associate,https://asrinternationalcorp.applytojob.com/apply/jobs/details/Sz0qmFohHe,"Minden, NV",Minden,NV,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
478cb95642ea,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Human Resources Specialist,https://asrinternationalcorp.applytojob.com/apply/jobs/details/pGDEb7m4z4,"Hauppauge, NY",Hauppauge,NY,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
405bd4c10310,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Corporate Benefits and Insurance Manager,https://asrinternationalcorp.applytojob.com/apply/jobs/details/NRNvvkf9zF,"Hauppauge, NY",Hauppauge,NY,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
c8adf6db7e97,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Supply Technician,https://asrinternationalcorp.applytojob.com/apply/jobs/details/STTysYlm5N,"Fort Leonard Wood, MO",Fort Leonard Wood,MO,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
fe6f53b21370,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Technical Instructor/Course Developer,https://asrinternationalcorp.applytojob.com/apply/jobs/details/VqhiVDUJjm,"Selfridge, MI",Selfridge,MI,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
15cd72b1877b,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Warehouse Specialist,https://asrinternationalcorp.applytojob.com/apply/jobs/details/Vk28FnZwGp,"Fort Leonard Wood, MO",Fort Leonard Wood,MO,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
543ec18896e4,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Warehouse Specialist,https://asrinternationalcorp.applytojob.com/apply/jobs/details/16x07zLWWW,"Selfridge, MI",Selfridge,MI,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
bb0d9fc3ddcb,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Electronics Technician Maintenance II,https://asrinternationalcorp.applytojob.com/apply/jobs/details/grQg8BNQ9O,"Selfridge, MI",Selfridge,MI,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
7ae50f4e0fe0,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Electronics Technician Maintenance II,https://asrinternationalcorp.applytojob.com/apply/jobs/details/xEwAcZdQEq,"Fort Irwin, CA",Fort Irwin,CA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
fd1aec0486d3,2026-08-13,f7b8731a7e71,ASR International,https://www.asrintl.com/,https://asrinternationalcorp.applytojob.com/apply/jobs,Electronics Technician Maintenance II,https://asrinternationalcorp.applytojob.com/apply/jobs/details/ftoyjEClaW,"Fort Polk, LA",Fort Polk,LA,United States,Not specified,,,,Space & Defense,2026-08-13,2026-08-13,https://asrinternationalcorp.applytojob.com/apply/jobs,known_careers_url,4,success
